adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10769, 'name': 'Foreign'}]",,69406,tt1429432,en,Rio Sex Comedy,"Is this possible to reconcile individual happiness and social justice? It is the paradoxical search several foreigners installed in Brazil. Charlotte Rampling incarnates a British esthetic surgeon given to dissuade whoever would like to pass under the lancet. Irène Jacob is an anthropologist Frenchwoman whose of libido concerns override its political conscience. Bill Pullman camps a disturbed American ambassador who flees his most dangerous responsibilities while hiding in one for the favelas for Rio. There, it becomes accessory to the schemes of Fisher Stevens, a tourist guide, doubled of a romantic swindler. All these stories meet in a whimsical comedy nevertheless anchored in the reality of Rio de Janeiro, known rightly like “the town of wonders.”",0.851056,/skMtsUTxk6W0clYKd4rYiZk1tLd.jpg,[],"[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'BR', 'name': 'Brazil'}]",2010-09-16,0.0,124.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Rio Sex Comedy,False,3.3,6.0
False,,0,"[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",http://fuse-anime.com/,204755,tt2403867,ja,Fuse: Memoirs of the Hunter Girl,"In Kyokutei Bakin's classic Japanese epic novel Nansou Satomi Hakkenden, eight samurai serve the Satomi clan during Japan's tumultuous Sengoku (Warring States) era. The Edo-era samurai are the reincarnations of the spirits that Princess Fuse mothered with a dog named Yatsufusa. In Fuse Gansaku: Satomi Hakkenden, the female hunter Hamaji comes to her brother in order to hunt Fuse. Thus, the karmic cycle of retribution that began long ago with the Satomi family begins anew.  Fuse were hybrid creatures of humans and dogs in the Edo period. As there were rumors saying that they killed humans and ate their souls, the Shogun Government offered high bounty for hunting them.  Hamaji was a young female huntress living in the rural part of Mutsu while her brother Dousetsu was living in Edo. The story began as Hamaji went to Edo in order to help his brother to earn some bounty. But in Edo, she met a mysterious young men being chased by others. His name was Shino ...",1.342165,/q4am2YLc5z7pIgHJe3ZQGqtYqgM.jpg,"[{'name': 'Asmik Ace Entertainment', 'id': 3033}, {'name': 'TMS Entertainment', 'id': 10919}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2012-10-20,0.0,110.0,"[{'iso_639_1': 'ja', 'name': '日本語'}]",Released,,"Fuse, Memoirs of the Hunter Girl",False,8.8,4.0
False,,0,"[{'id': 35, 'name': 'Comedy'}]",,297814,tt3041032,en,Jasper Redd: Jazz Talk,Standup special recorded in Kansas City.,0.029434,/787lDAjC4QsJGJIZR2kCq1mf2HN.jpg,"[{'name': 'New Wave Entertainment Television', 'id': 21206}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-03-15,0.0,61.0,[],Released,,Jasper Redd: Jazz Talk,False,0.0,0.0
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,39850,tt0343663,en,Eros,"A three-part anthology film about love and sexuality: a menage-a-trois between a couple and a young woman on the coast of Tuscany; an advertising executive under enormous pressure at work, who, during visits to his psychiatrist, is pulled to delve into the possible reasons why his stress seems to manifest itself in a recurring erotic dream; and a story of unrequited love about a beautiful, 1960s high-end call girl in an impossible affair with her young tailor.",3.497789,/vZp6nSTfxZQpcxgBSOSVUh73fuU.jpg,"[{'name': 'Block 2 Pictures', 'id': 539}, {'name': 'Solaris Film', 'id': 1001}, {'name': 'Delux Productions', 'id': 1472}, {'name': 'Roissy Films', 'id': 2282}, {'name': 'Fandango', 'id': 2441}, {'name': 'Cité Films', 'id': 14035}, {'name': 'Jet Tone Films', 'id': 26492}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'HK', 'name': 'Hong Kong'}, {'iso_3166_1': 'IT', 'name': 'Italy'}, {'iso_3166_1': 'LU', 'name': 'Luxembourg'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2004-09-09,0.0,104.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'it', 'name': 'Italiano'}, {'iso_639_1': 'zh', 'name': '普通话'}]",Released,Three visionary directors. One erotic journey.,Eros,False,5.0,16.0
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",,10474,tt0112461,en,The Basketball Diaries,Film adaptation of street tough Jim Carroll's epistle about his kaleidoscopic free fall into the harrowing world of drug addiction.,7.415144,/8BkedYL5LdpkyHc7JtuohMr8a9N.jpg,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Island Pictures', 'id': 3492}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-04-21,0.0,102.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The true story of the death of innocence and the birth of an artist.,The Basketball Diaries,False,7.2,472.0
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",,211139,tt0058289,en,Leone di Tebe,"Fleeing Troy in the wake of its destruction, fair-faced Helen and her faithful protector Arion run into the pharaoh Ramses, who sets his sights on Helen -- and is subsequently murdered. Now it's up to Arion to save Helen from those who wish her dead.",1.783625,/yZrFE4r1L8dkizWnynCBo91Xbka.jpg,"[{'name': 'La Société des Films Sirius', 'id': 35746}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'IT', 'name': 'Italy'}]",1964-06-27,0.0,89.0,"[{'iso_639_1': 'it', 'name': 'Italiano'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,,The Lion of Thebes,False,10.0,1.0
False,,0,"[{'id': 80, 'name': 'Crime'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",,12577,tt0282552,en,Riders,"An entrepreneurial criminal, Slim (Dorff) is as smart as they come. Cocky and confident, he assembles a team of risk-taking rush-seekers to pull off a series of five bank heists, each time using a different extreme sport to make the getaway. Following an unexpected windfall on only their second job, the gang nets $20 million in untraceable bonds. Having scored enough money to retire on, Slim and his crew decide to call the robbery game quits. But both the mob and the police have other plans in mind for Slim: they want him to keep working, for them.",9.205244,/oi2YZ2Z1pwzRIoHT3NRpSE525Lw.jpg,"[{'name': 'Alliance Films', 'id': 2514}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2002-05-08,0.0,83.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,An Extreme Team of Cons is Our For The Most Dangerous Heist of Them All,Riders,False,5.4,44.0
False,,0,"[{'id': 10402, 'name': 'Music'}, {'id': 16, 'name': 'Animation'}]",,85787,tt0078349,ja,世界名作童話 白鳥の湖,"The hero, Prince Siegfried, is out riding one day with his friends when he spies amidst swans on a lake a particularly eye-catching one with a crown on its head, the familiar Princess ...",0.083899,/puEuaEEDag2Qk9pYAlz8wMKIeiA.jpg,[],"[{'iso_3166_1': 'JP', 'name': 'Japan'}]",1981-03-13,0.0,75.0,"[{'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Swan Lake,False,7.0,3.0
False,,0,"[{'id': 10402, 'name': 'Music'}, {'id': 99, 'name': 'Documentary'}]",,85304,tt0498719,en,John Lennon - Plastic Ono Band,"Decades later it's a little hard to appreciate just how shocking Plastic Ono Band was at the time of its release. Yes, John Lennon's first post-Beatles solo album is still a must-own for any rock fan, but decades of punk, metal, and grunge have desensitized our ears somewhat to the naked howls of despair that fill tracks like ""Mother,"" ""Isolation,"" and ""I Found Out."" In addition, ""I don't believe in Beatles,"" the climactic line of ""God,"" doesn't have nearly the resonance as it did around the time of the Fab Four's breakup, when such a sentiment practically bordered on heresy. And yet it's a testament to the high quality of Lennon's songs that Plastic Ono Band continues to be an incredibly moving listening experience.",0.108041,/w682GkZJFjJUaR3DK8A5KhkVabm.jpg,[],[],2008-04-29,0.0,52.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Classic Albums,John Lennon - Plastic Ono Band,False,4.3,2.0
False,"{'id': 386491, 'name': 'The Adventures of Mickey Matson Collection', 'poster_path': '/7Rgl7PKVuKqW15Z14f8JIMABNP.jpg', 'backdrop_path': '/lx54iOUV6TZZ1KOIIDXB9egGX8D.jpg'}",0,"[{'id': 10751, 'name': 'Family'}]",http://www.mickeymatson.com/,191975,tt2088832,en,The Adventures of Mickey Matson and the Copperhead Conspiracy,"When a mythical device from ancient times is rebuilt by a group of Confederates who feel the civil war never ended, Mickey Matson and his newfound friend, Sully, must follow a series of clues left by his dead grandfather to keep the evil men away from the three mystical objects that power the device. If he fails, it could mean not only the loss of his family's home, but maybe the demise of our country as we know it.",0.59701,/yQKYYOeFigK5kQt5hV8wLEckeTG.jpg,[],[],2012-05-09,0.0,93.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Adventures of Mickey Matson and the Copperhead Conspiracy,False,4.8,6.0
False,"{'id': 113589, 'name': 'The Hire', 'poster_path': '/1mniyf3qfmmsO8PkuDXgOCyoi6G.jpg', 'backdrop_path': '/24OjcsCZPv2GrcSnwmLTjWRODlE.jpg'}",0,"[{'id': 28, 'name': 'Action'}, {'id': 9648, 'name': 'Mystery'}]",,38189,tt0285104,en,The Hire: The Follow,"The Driver is hired by a nervous movie manager to spy on a paranoid actor's wife. During his tailing of the wife, the Driver describes the right way to tail someone. As he follows her he begins to fear what he might learn of her apparently tragic life. He discovers the wife is fleeing the country and returning to her mother's, and that she's been given a black eye, likely by her husband. He returns the money for the job, refusing to tell where the wife is, and drives off telling the manager never to call him again.",1.203082,/UJFieHAHnggFANaAi5d3nTR7eP.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-01-01,0.0,11.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Hire: The Follow,False,7.5,15.0
False,,0,"[{'id': 99, 'name': 'Documentary'}]",,137269,tt0128142,en,Le cousin Jules,5 years in the life of a rural French farmer.,0.451329,/2U0WkmMacitYy99XgrErfzKVZTN.jpg,[],[],1972-05-01,0.0,91.0,[],Released,,Cousin Jules,False,9.3,3.0
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,165463,tt2395421,hr,Svećenikova djeca,"Don Fabijan is a young priest who comes to serve on an unnamed small island in the Adriatic. In order to help increase birth rate on the island, he decides to pierce condoms before they are sold. He therefore teams up with the newsagent Petar and the pharmacist Marin. After they abolish all forms of birth control on the entire island, the consequences become more and more complicated.",1.706527,/pn9hShpVHM1LuMa9lP2RbTdmA4X.jpg,"[{'name': 'Zillion Films', 'id': 36748}, {'name': 'Interfilm', 'id': 60759}]","[{'iso_3166_1': 'HR', 'name': 'Croatia'}, {'iso_3166_1': 'ME', 'name': 'Montenegro'}, {'iso_3166_1': 'RS', 'name': 'Serbia'}]",2013-01-02,0.0,93.0,"[{'iso_639_1': 'hr', 'name': 'Hrvatski'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,The Priest's Children,False,6.0,16.0
False,,0,"[{'id': 99, 'name': 'Documentary'}]",,161277,tt0365215,en,Flight from Death: The Quest for Immortality,"Narrated by Gabriel Byrne (Usual Suspects, Vanity Fair, Miller's Crossing), this seven-time Best Documentary award-winning film (Silver Lake Film Festival, Beverly Hills Film Festival) is the most comprehensive and mind-blowing investigation of humankind's relationship with death ever captured on film. Hailed by many viewers as a ""life-transformational film,"" Flight from Death uncovers death anxiety as a possible root cause of many of our behaviors on a psychological, spiritual, and cultural level. Following the work of the late cultural anthropologist, Ernest Becker, and his Pulitzer Prize-winning book Denial of Death, this documentary explores the ongoing research of a group of social psychologists that may forever change the way we look at ourselves and the world. Over the last twenty-five years, this team of researchers has conducted over 300 laboratory studies, which substantiate Becker's claim that death anxiety is a primary motivator of human behavior...",0.296731,/bAMbolOEqMcWgrbvTUVLj0nU9tf.jpg,[],[],2003-01-01,0.0,0.0,[],Released,,Flight from Death: The Quest for Immortality,False,0.0,0.0
False,,0,"[{'id': 18, 'name': 'Drama'}]",,52777,tt0084714,en,Split Image,"An impressionable young man finds himself literally enslaved by a modern-day religious cult. In an effort to bring him back to reality, the boy's parents hire a deprogrammer to kidnap him and return him to his family.",0.185169,/8Rw3imaxoIrQoFIaoz4mnJEXa6s.jpg,[],[],1982-11-04,263635.0,111.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"In the name of God, they brainwashed him and stole his heart!",Split Image,False,6.7,3.0
False,,0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10749, 'name': 'Romance'}, {'id': 10751, 'name': 'Family'}, {'id': 10769, 'name': 'Foreign'}]",,8076,tt0162023,de,Tuvalu,"Set in a dilapidated indoor swimming pool (the Central Baths in Sofia), the film details the efforts of Anton, a clueless dreamer who yearns to sail the world, and Martha, the button obsessed cashier, to maintain the illusion for Anton's blind father that business is thriving. Working to sabotage their efforts is Gregor - Anton's brother - an amoral developer who is determined to raze the entire town and construct a sprawling condominium complex. Gregor engineers an accident that seems certain to doom the business and in the process steals away Eva, the beautiful woman of Anton's dreams. Will Gregor's dastardly plan succeed?",2.664512,/mJuwF12CBZMOoU1rq3Dc0woHvIg.jpg,"[{'name': 'Filmboard Berlin-Brandenburg (FBB)', 'id': 269}, {'name': 'Borough Films', 'id': 2338}, {'name': 'Filmförderungsanstalt (FFA)', 'id': 4247}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}]",1999-11-19,0.0,92.0,"[{'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,Tuvalu,False,5.8,9.0
False,"{'id': 195071, 'name': 'Adventures of Mowgli', 'poster_path': '/rFhkzjlPIgp9wcShbyuIREFUnQQ.jpg', 'backdrop_path': '/jusi1lTbM1MGt6AHaUYURkIHVuZ.jpg'}",0,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",,195065,tt1259772,ru,Маугли. Похищение,"Episode 2. Mowgli — the adopted son of a wolf family. He grows quickly and learns from his mentors. The rumor that the wolf pack living human child, comes to banderlogs. The monkey tribe, decided to make Mowgli their leader. They steal Mowgli and transfer it into a towns ruins in the jungle.",0.696279,/rFhkzjlPIgp9wcShbyuIREFUnQQ.jpg,"[{'name': 'Soyuzmultfilm', 'id': 14599}]","[{'iso_3166_1': 'RU', 'name': 'Russia'}]",1968-01-01,0.0,0.0,"[{'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,,Adventures of Mowgli: The Kidnapping,False,7.3,3.0
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",,39834,tt0048790,en,Violent Saturday,"Three men case a small town very carefully, with plans to rob the bank on the upcoming Saturday, which turns violent and deadly.",1.21996,/zZQmZgamK4lSA4rBz8dbkfoNhsw.jpg,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1955-04-01,0.0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Violent Saturday,False,6.7,15.0
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10770, 'name': 'TV Movie'}, {'id': 10749, 'name': 'Romance'}]",http://www.hallmarkchannel.com/tulips-in-spring,393658,tt5605328,en,Tulips in Spring,"At Payden Farms, Rose meets Tom Novak — a handsome “flower broker” who acts as a liaison between the farm and local distributors — and discovers that the farm is faltering financially and that her parents are considering selling it to a ruthless competitor. As a last-ditch effort, Tom arranges for Frank to enter his most special tulip in an upcoming flower contest with the hopes of achieving national recognition and generating business. But when Frank’s flowers are mysteriously sabotaged, Rose struggles to find a way to get them to bloom in time for the competition. Along the way, she finds herself appreciating her humble beginnings, reconciling with Frank, and falling into a blossoming romance with Tom. With time running out, Rose must rediscover her green thumb to save her family’s farm, and decide whether she’ll find true happiness — and true love — by staying in Los Angeles or returning to her folksy hometown.",0.47285,/f9Xpbe7zkQ9qNzY4JV9SyAnWbom.jpg,"[{'name': 'Johnson Production Group', 'id': 5225}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",2016-05-14,0.0,84.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Tulips in Spring,False,5.1,4.0
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",,19120,tt0059229,it,Giulietta degli spiriti,"Visions, memories, and mysticism all help a 40-something woman to find the strength to leave her cheating husband.",5.348359,/9Rbkl15bkp0ArBajUaxS7T1MEFb.jpg,"[{'name': 'Francoriz Production', 'id': 1638}, {'name': 'Rizzoli Film', 'id': 12778}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}, {'iso_3166_1': 'FR', 'name': 'France'}]",1965-10-22,0.0,137.0,"[{'iso_639_1': 'it', 'name': 'Italiano'}]",Released,Fellini's Masterpiece !,Juliet of the Spirits,False,7.4,47.0
False,,0,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",,16486,tt0144618,en,The Spirit of Christmas,"Four children, all but one of whom go unnamed, build a snowman which comes to life and threatens their town.",0.130903,/1c4rmcLhmaB6ZmGYIMnrijhJG9L.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1992-12-01,0.0,4.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Spirit of Christmas,False,7.0,7.0
False,,0,"[{'id': 99, 'name': 'Documentary'}, {'id': 18, 'name': 'Drama'}]",https://www.statementfilm.com/,214137,tt2277106,da,The Man Who Saved the World,"The Man Who Saved the World is feature documentary film about Stanislav Petrov, a former lieutenant colonel of the Soviet Air Defence Forces.",3.165887,/tRtLXm2bn8wEEnMJymHaEl4oq6a.jpg,"[{'name': 'Danish Film Institute', 'id': 125}]",[],2014-08-13,0.0,120.0,"[{'iso_639_1': 'ru', 'name': 'Pусский'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,,The Man Who Saved the World,False,7.3,7.0
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",http://www.nonmafilletuniraspasdanser-lefilm.com/,31208,tt1485762,fr,"Non Ma Fille, Tu N'iras Pas Danser","Ever since she broke up with Nigel, Lena soldiers on through life as best she can with her two kids. She valiantly overcomes the obstacles put in her way. But she has yet to confront the worst of them: Her unstoppable family has decided, by any means necessary, to make her happy.",2.372304,/hZ6UnB60vgnqg93Mwa474u2KjHj.jpg,"[{'name': 'Le Pacte', 'id': 5125}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",2009-09-02,0.0,105.0,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Making Plans for Lena,False,5.5,11.0
False,,8000000,"[{'id': 18, 'name': 'Drama'}]",,12102,tt0079417,en,Kramer vs. Kramer,"Ted Kramer is a career man for whom his work comes before his family. His wife Joanna cannot take this anymore, so she decides to leave him. Ted is now faced with the tasks of housekeeping and taking care of himself and their young son Billy.",9.741644,/oyYtH37h8rLUxlERoD49losVvlg.jpg,"[{'name': 'Columbia Pictures', 'id': 5}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1979-12-18,106260000.0,105.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,There are three sides to this love story,Kramer vs. Kramer,False,7.4,483.0
False,,0,"[{'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",,108055,tt0024083,en,Hallelujah I'm a Bum,A New York tramp falls in love with the mayor's amnesiac girlfriend after rescuing her from a suicide attempt,0.511273,/v3ih065smPqcr2LRgDNPZedA6iz.jpg,"[{'name': 'Feature Productions', 'id': 13914}, {'name': 'Lewis Milestone Productions', 'id': 15524}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1933-02-03,0.0,82.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Hallelujah I'm a Bum,False,2.5,2.0
False,,0,"[{'id': 35, 'name': 'Comedy'}]",,27404,tt0385890,en,My Big Fat Independent Movie,"This film is a spoof along the lines of ""Scary Movie"" and ""Not Another Teen Movie."" It includes parodies of some of the indie film world's most renowned movies such as ""Memento,"" ""Pulp Fiction,"" ""Magnolia,"" ""My Big Fat Greek Wedding,"" ""Amelie,"" ""Run Lola Run,"" ""El Mariachi,"" ""The Good Girl,"" ""Pi,"" ""Swingers"" and many others.",0.79138,/qmfjng969NjJOcYwk7Nc3PX7vqq.jpg,"[{'name': 'Film Threat DVD', 'id': 60481}, {'name': 'Aloha Pictures', 'id': 73337}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2005-03-04,0.0,80.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The lowbrow comedy for the highbrow crowd.,My Big Fat Independent Movie,False,3.0,5.0
False,"{'id': 437628, 'name': 'Constantine Collection', 'poster_path': None, 'backdrop_path': None}",100000000,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]",http://constantinemovie.warnerbros.com/,561,tt0360486,en,Constantine,"John Constantine has literally been to Hell and back. When he teams up with a policewoman to solve the mysterious suicide of her twin sister, their investigation takes them through the world of demons and angels that exists beneath the landscape of contemporary Los Angeles.",9.615691,/qYTerimWp1t1zSEKknn9mByhwbX.jpg,"[{'name': 'Village Roadshow Pictures', 'id': 79}, {'name': 'DC Comics', 'id': 429}, {'name': 'Lonely Film Productions GmbH & Co. KG.', 'id': 430}, {'name': ""Donners' Company"", 'id': 431}, {'name': 'Branded Entertainment/Batfilm Productions', 'id': 432}, {'name': 'Weed Road Pictures', 'id': 433}, {'name': '3 Art Entertainment', 'id': 434}, {'name': 'Di Bonaventura Pictures', 'id': 435}, {'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2005-02-08,230884728.0,121.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'pt', 'name': 'Português'}, {'iso_639_1': 'tl', 'name': ''}]",Released,"Hell Wants Him, Heaven Won't Take Him, Earth Needs Him.",Constantine,False,6.6,1837.0
False,,0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",,16016,tt1095423,en,Rejsen til Saturn,"A Danish crew of misfits travel to Saturn in search for natural resources. However, the planet is colonized by a ruthless army of Aliens that turn their eye on Earth and invade Denmark. Thus, the crew change their mission to liberate Denmark.",2.142391,/7H6F1y4KKe2GUwSlzwQZBpx2gsC.jpg,"[{'name': 'Nordisk Film', 'id': 235}, {'name': 'A. Film', 'id': 3922}, {'name': 'ntc', 'id': 13210}]","[{'iso_3166_1': 'DK', 'name': 'Denmark'}]",2008-09-26,0.0,90.0,"[{'iso_639_1': 'da', 'name': 'Dansk'}]",Released,,Journey to Saturn,False,4.9,10.0
False,,0,"[{'id': 35, 'name': 'Comedy'}]",,26971,tt1198340,es,Dieta mediterránea,"Sofia's story, the best chef the world, and the two men who helped her to become a legend.",0.635504,/qV4RCYUhAOKp0TUPGjaNBH0wvgS.jpg,"[{'name': 'Messidor Films', 'id': 14245}]","[{'iso_3166_1': 'ES', 'name': 'Spain'}]",2009-02-06,0.0,100.0,"[{'iso_639_1': 'es', 'name': 'Español'}]",Released,,Mediterranean Food,False,5.7,7.0
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",,25919,tt0826547,en,Great World of Sound,"When a man answers an ad to train as a record producer, he's excited by the prospect of signing undiscovered artists only to discover his new job isn't all it's cracked up to be.",0.3097,/t7FmY5YLIU5lmx2608VeSqfLs8m.jpg,"[{'name': 'Plum Pictures', 'id': 2224}, {'name': 'GWS Media', 'id': 62329}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2007-01-01,0.0,106.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,They're coming to make you a star!,Great World of Sound,False,6.0,2.0
False,,0,"[{'id': 18, 'name': 'Drama'}]",,161827,tt0059324,da,Jeg - en kvinde,"Liv is a franlky sexual being. She finds herself in a series of sexual relationships with men who, she says, fall too much in love with her and become opressive. Finally she meets a man who is very much like her, but that brings its own problems.",0.16036,/sQFVhlbDm2v1u3kBVayyGupWtCF.jpg,"[{'name': 'Nordisk Films Kompagni A/S', 'id': 10625}, {'name': 'AB Europa Film', 'id': 17625}, {'name': 'Novaris Film', 'id': 47114}]","[{'iso_3166_1': 'SE', 'name': 'Sweden'}, {'iso_3166_1': 'DK', 'name': 'Denmark'}]",1965-09-17,0.0,95.0,"[{'iso_639_1': 'da', 'name': 'Dansk'}]",Released,From Sweden... A totally new concept in artistic motion pictures for adults!,"I, a Woman",False,8.8,2.0
False,,17000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",,9310,tt0465142,en,American Dreamz,"The new season of ""American Dreamz,"" the wildly popular television singing contest, has captured the country's attention, as the competition looks to be between a young Midwestern gal (Moore) and a showtunes-loving young man from Orange County (Golzari). Recently awakened President Staton (Quaid) even wants in on the craze, as he signs up for the potential explosive season finale.",4.936369,/vqOZvLHtY19LPAjGTnvALn5CVpM.jpg,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Depth of Field', 'id': 1473}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2006-03-04,7314027.0,107.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,Imagine a country where more people vote for a pop idol than they do for their next President.,American Dreamz,False,4.9,97.0
False,,0,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",http://barbie.everythinggirl.com/activities/fantasy/princess/musketeers/,23566,tt1484922,en,Barbie and the Three Musketeers,"Join Barbie™ as Corinne™, a young country girl headed to Paris to pursue her big dream – to become a female musketeer! Never could she imagine she would meet three other girls who secretly share the same dream! Using their special talents, the girls work together as a team to foil a plot and save the prince. It's all for one and one for all!",6.670165,/bK2ji6g3dNnFRiC1toc0uk2hCRB.jpg,"[{'name': 'Mainframe Entertainment', 'id': 5024}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2009-09-15,0.0,81.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Barbie and the Three Musketeers,False,6.2,81.0
False,,0,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",http://www.dyingbreed.com.au/,18029,tt1064744,en,Dying Breed,"In the depths of the Tasmanian wilderness a group of hikers looking for a Tasmanian Tiger. They encounter a group of cannibals descended from Alexander Pearce, who was hung for cannibalism in 1824, out to find fresh breeding stock.",1.981097,/9PV0U0WXBzM6G48XuXT97d7FWB9.jpg,"[{'name': 'Ambience Entertainment', 'id': 3427}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}]",2008-04-26,0.0,92.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Some species are better off dead.,Dying Breed,False,5.0,28.0
